clothing_id,product_name,rating,review_text,recommended_ind,positive_feedback_count,class_name
22962,JAM JAR WITH PINK LID,3,Ripped along the seam after just one wash. Poor material quality.,0,8,General
22962,JAM JAR WITH PINK LID,2,Color faded immediately after washing. Very rough fabric.,0,0,General
22962,JAM JAR WITH PINK LID,1,Color faded immediately after washing. Very rough fabric.,0,1,General
22962,JAM JAR WITH PINK LID,3,"Quality is poor, threads coming loose everywhere.",0,3,General
22963,JAM JAR WITH GREEN LID,3,Overpriced item. You can find better quality for half the price.,0,8,General
22963,JAM JAR WITH GREEN LID,1,Overpriced item. You can find better quality for half the price.,0,0,General
22963,JAM JAR WITH GREEN LID,1,Overpriced for what it is. The material feels cheap for this price point.,0,0,General
22963,JAM JAR WITH GREEN LID,3,Overpriced item. You can find better quality for half the price.,0,5,General
22963,JAM JAR WITH GREEN LID,3,Felt ripped off. Cost too much for something that looks cheap.,0,4,General
22968,ROSE COTTAGE KEEPSAKE BOX ,5,"Great purchase, looks amazing and very comfortable to wear.",1,5,General
22968,ROSE COTTAGE KEEPSAKE BOX ,5,Absolutely gorgeous item! Exceeded my expectations.,1,2,General
22968,ROSE COTTAGE KEEPSAKE BOX ,5,"Great purchase, looks amazing and very comfortable to wear.",1,4,General
22968,ROSE COTTAGE KEEPSAKE BOX ,5,"Excellent item, super fast delivery and true to size.",1,8,General
22968,ROSE COTTAGE KEEPSAKE BOX ,5,"High quality fabric, beautiful color, would definitely buy again!",1,8,General
22968,ROSE COTTAGE KEEPSAKE BOX ,4,"High quality fabric, beautiful color, would definitely buy again!",1,1,General
22968,ROSE COTTAGE KEEPSAKE BOX ,4,"Great purchase, looks amazing and very comfortable to wear.",1,7,General
22968,ROSE COTTAGE KEEPSAKE BOX ,4,"High quality fabric, beautiful color, would definitely buy again!",1,3,General
22968,ROSE COTTAGE KEEPSAKE BOX ,4,Love this product! The quality is fantastic and fits perfectly.,1,0,General
84970S,HANGING HEART ZINC T-LIGHT HOLDER,5,Absolutely gorgeous item! Exceeded my expectations.,1,8,General
84970S,HANGING HEART ZINC T-LIGHT HOLDER,5,Love this product! The quality is fantastic and fits perfectly.,1,2,General
84970S,HANGING HEART ZINC T-LIGHT HOLDER,4,"Great purchase, looks amazing and very comfortable to wear.",1,7,General
84970S,HANGING HEART ZINC T-LIGHT HOLDER,5,Love this product! The quality is fantastic and fits perfectly.,1,3,General
84970S,HANGING HEART ZINC T-LIGHT HOLDER,4,"High quality fabric, beautiful color, would definitely buy again!",1,7,General
84970S,HANGING HEART ZINC T-LIGHT HOLDER,5,"High quality fabric, beautiful color, would definitely buy again!",1,1,General
84970S,HANGING HEART ZINC T-LIGHT HOLDER,4,Absolutely gorgeous item! Exceeded my expectations.,1,2,General
84970S,HANGING HEART ZINC T-LIGHT HOLDER,5,"High quality fabric, beautiful color, would definitely buy again!",1,1,General
84970S,HANGING HEART ZINC T-LIGHT HOLDER,4,Love this product! The quality is fantastic and fits perfectly.,1,1,General
84970S,HANGING HEART ZINC T-LIGHT HOLDER,5,"Great purchase, looks amazing and very comfortable to wear.",1,5,General
22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,"Great purchase, looks amazing and very comfortable to wear.",1,7,General
22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,5,"Excellent item, super fast delivery and true to size.",1,6,General
22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,5,"High quality fabric, beautiful color, would definitely buy again!",1,6,General
22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,5,"High quality fabric, beautiful color, would definitely buy again!",1,6,General
20668,DISCO BALL CHRISTMAS DECORATION,4,Love this product! The quality is fantastic and fits perfectly.,1,4,General
20668,DISCO BALL CHRISTMAS DECORATION,4,Absolutely gorgeous item! Exceeded my expectations.,1,2,General
20668,DISCO BALL CHRISTMAS DECORATION,4,Absolutely gorgeous item! Exceeded my expectations.,1,8,General
22197,SMALL POPCORN HOLDER,3,Felt ripped off. Cost too much for something that looks cheap.,0,9,General
22197,SMALL POPCORN HOLDER,2,Not worth the money. Very expensive for such basic quality.,0,3,General
22197,SMALL POPCORN HOLDER,2,Overpriced item. You can find better quality for half the price.,0,1,General
22198,LARGE POPCORN HOLDER ,3,Overpriced for what it is. The material feels cheap for this price point.,0,5,General
22198,LARGE POPCORN HOLDER ,3,Not worth the money. Very expensive for such basic quality.,0,3,General
22198,LARGE POPCORN HOLDER ,3,Overpriced for what it is. The material feels cheap for this price point.,0,6,General
22198,LARGE POPCORN HOLDER ,2,Overpriced item. You can find better quality for half the price.,0,6,General
22198,LARGE POPCORN HOLDER ,2,Felt ripped off. Cost too much for something that looks cheap.,0,1,General
22198,LARGE POPCORN HOLDER ,2,Not worth the money. Very expensive for such basic quality.,0,8,General
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,Felt ripped off. Cost too much for something that looks cheap.,0,9,General
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,Overpriced for what it is. The material feels cheap for this price point.,0,1,General
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,Overpriced item. You can find better quality for half the price.,0,5,General
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,Overpriced for what it is. The material feels cheap for this price point.,0,7,General
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,Not worth the money. Very expensive for such basic quality.,0,5,General
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,Overpriced for what it is. The material feels cheap for this price point.,0,8,General
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,Overpriced for what it is. The material feels cheap for this price point.,0,2,General
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,Overpriced for what it is. The material feels cheap for this price point.,0,1,General
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,Overpriced item. You can find better quality for half the price.,0,2,General
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,Overpriced for what it is. The material feels cheap for this price point.,0,0,General
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,Not worth the money. Very expensive for such basic quality.,0,4,General
21086,SET/6 RED SPOTTY PAPER CUPS,4,"Great purchase, looks amazing and very comfortable to wear.",1,0,General
21086,SET/6 RED SPOTTY PAPER CUPS,4,"Excellent item, super fast delivery and true to size.",1,8,General
21086,SET/6 RED SPOTTY PAPER CUPS,4,"Great purchase, looks amazing and very comfortable to wear.",1,6,General
21086,SET/6 RED SPOTTY PAPER CUPS,4,Absolutely gorgeous item! Exceeded my expectations.,1,4,General
21086,SET/6 RED SPOTTY PAPER CUPS,5,Love this product! The quality is fantastic and fits perfectly.,1,0,General
21086,SET/6 RED SPOTTY PAPER CUPS,4,"Excellent item, super fast delivery and true to size.",1,8,General
21086,SET/6 RED SPOTTY PAPER CUPS,4,Love this product! The quality is fantastic and fits perfectly.,1,3,General
21086,SET/6 RED SPOTTY PAPER CUPS,4,"High quality fabric, beautiful color, would definitely buy again!",1,4,General
21086,SET/6 RED SPOTTY PAPER CUPS,4,"Great purchase, looks amazing and very comfortable to wear.",1,4,General
21786,POLKADOT RAIN HAT ,5,"Excellent item, super fast delivery and true to size.",1,8,General
21786,POLKADOT RAIN HAT ,4,"High quality fabric, beautiful color, would definitely buy again!",1,1,General
21786,POLKADOT RAIN HAT ,5,"High quality fabric, beautiful color, would definitely buy again!",1,8,General
21786,POLKADOT RAIN HAT ,4,"Excellent item, super fast delivery and true to size.",1,8,General
21786,POLKADOT RAIN HAT ,5,Absolutely gorgeous item! Exceeded my expectations.,1,4,General
21786,POLKADOT RAIN HAT ,5,Absolutely gorgeous item! Exceeded my expectations.,1,1,General
21786,POLKADOT RAIN HAT ,4,Love this product! The quality is fantastic and fits perfectly.,1,5,General
21786,POLKADOT RAIN HAT ,5,"High quality fabric, beautiful color, would definitely buy again!",1,7,General
21786,POLKADOT RAIN HAT ,5,Love this product! The quality is fantastic and fits perfectly.,1,6,General
22654,DELUXE SEWING KIT ,3,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,3,General
22654,DELUXE SEWING KIT ,3,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,5,General
22654,DELUXE SEWING KIT ,1,Runs very large and baggy. Had to return it for a smaller size.,0,7,General
22654,DELUXE SEWING KIT ,2,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,0,General
21485,RETROSPOT HEART HOT WATER BOTTLE,1,Disappointed with the material. Fabric is paper thin and see-through.,0,0,General
21485,RETROSPOT HEART HOT WATER BOTTLE,2,Ripped along the seam after just one wash. Poor material quality.,0,9,General
21485,RETROSPOT HEART HOT WATER BOTTLE,3,Disappointed with the material. Fabric is paper thin and see-through.,0,4,General
21485,RETROSPOT HEART HOT WATER BOTTLE,2,Ripped along the seam after just one wash. Poor material quality.,0,4,General
21485,RETROSPOT HEART HOT WATER BOTTLE,2,Ripped along the seam after just one wash. Poor material quality.,0,5,General
84030E,ENGLISH ROSE HOT WATER BOTTLE,3,Overpriced for what it is. The material feels cheap for this price point.,0,5,General
84030E,ENGLISH ROSE HOT WATER BOTTLE,2,Overpriced for what it is. The material feels cheap for this price point.,0,3,General
84030E,ENGLISH ROSE HOT WATER BOTTLE,1,Overpriced item. You can find better quality for half the price.,0,8,General
84030E,ENGLISH ROSE HOT WATER BOTTLE,2,Overpriced item. You can find better quality for half the price.,0,9,General
84030E,ENGLISH ROSE HOT WATER BOTTLE,1,Not worth the money. Very expensive for such basic quality.,0,3,General
22174,PHOTO CUBE,5,"Excellent item, super fast delivery and true to size.",1,5,General
22174,PHOTO CUBE,5,Absolutely gorgeous item! Exceeded my expectations.,1,8,General
22174,PHOTO CUBE,4,"Great purchase, looks amazing and very comfortable to wear.",1,5,General
22556,PLASTERS IN TIN CIRCUS PARADE ,4,Love this product! The quality is fantastic and fits perfectly.,1,6,General
22556,PLASTERS IN TIN CIRCUS PARADE ,4,"Great purchase, looks amazing and very comfortable to wear.",1,3,General
22556,PLASTERS IN TIN CIRCUS PARADE ,5,Love this product! The quality is fantastic and fits perfectly.,1,4,General
22556,PLASTERS IN TIN CIRCUS PARADE ,4,"Excellent item, super fast delivery and true to size.",1,6,General
22556,PLASTERS IN TIN CIRCUS PARADE ,4,"Excellent item, super fast delivery and true to size.",1,2,General
22556,PLASTERS IN TIN CIRCUS PARADE ,5,Love this product! The quality is fantastic and fits perfectly.,1,7,General
22556,PLASTERS IN TIN CIRCUS PARADE ,4,Love this product! The quality is fantastic and fits perfectly.,1,8,General
21984,PACK OF 12 PINK PAISLEY TISSUES ,5,"High quality fabric, beautiful color, would definitely buy again!",1,7,General
21984,PACK OF 12 PINK PAISLEY TISSUES ,4,"High quality fabric, beautiful color, would definitely buy again!",1,8,General
21984,PACK OF 12 PINK PAISLEY TISSUES ,5,Absolutely gorgeous item! Exceeded my expectations.,1,1,General
21984,PACK OF 12 PINK PAISLEY TISSUES ,4,"Excellent item, super fast delivery and true to size.",1,6,General
21984,PACK OF 12 PINK PAISLEY TISSUES ,5,"Excellent item, super fast delivery and true to size.",1,3,General
21984,PACK OF 12 PINK PAISLEY TISSUES ,5,"Great purchase, looks amazing and very comfortable to wear.",1,8,General
21984,PACK OF 12 PINK PAISLEY TISSUES ,5,Absolutely gorgeous item! Exceeded my expectations.,1,3,General
21984,PACK OF 12 PINK PAISLEY TISSUES ,4,"Great purchase, looks amazing and very comfortable to wear.",1,5,General
21983,PACK OF 12 BLUE PAISLEY TISSUES ,4,"Great purchase, looks amazing and very comfortable to wear.",1,9,General
21983,PACK OF 12 BLUE PAISLEY TISSUES ,5,Love this product! The quality is fantastic and fits perfectly.,1,2,General
21983,PACK OF 12 BLUE PAISLEY TISSUES ,4,"High quality fabric, beautiful color, would definitely buy again!",1,4,General
21983,PACK OF 12 BLUE PAISLEY TISSUES ,4,"Excellent item, super fast delivery and true to size.",1,0,General
21983,PACK OF 12 BLUE PAISLEY TISSUES ,4,Love this product! The quality is fantastic and fits perfectly.,1,3,General
21983,PACK OF 12 BLUE PAISLEY TISSUES ,4,"Excellent item, super fast delivery and true to size.",1,8,General
21983,PACK OF 12 BLUE PAISLEY TISSUES ,5,"Great purchase, looks amazing and very comfortable to wear.",1,0,General
21983,PACK OF 12 BLUE PAISLEY TISSUES ,4,"Great purchase, looks amazing and very comfortable to wear.",1,3,General
21983,PACK OF 12 BLUE PAISLEY TISSUES ,4,"Excellent item, super fast delivery and true to size.",1,7,General
21980,PACK OF 12 RED RETROSPOT TISSUES ,5,"High quality fabric, beautiful color, would definitely buy again!",1,9,General
21980,PACK OF 12 RED RETROSPOT TISSUES ,5,Absolutely gorgeous item! Exceeded my expectations.,1,4,General
21980,PACK OF 12 RED RETROSPOT TISSUES ,5,"Great purchase, looks amazing and very comfortable to wear.",1,9,General
21980,PACK OF 12 RED RETROSPOT TISSUES ,4,Absolutely gorgeous item! Exceeded my expectations.,1,2,General
21484,CHICK GREY HOT WATER BOTTLE,4,"Excellent item, super fast delivery and true to size.",1,0,General
21484,CHICK GREY HOT WATER BOTTLE,5,Love this product! The quality is fantastic and fits perfectly.,1,1,General
21484,CHICK GREY HOT WATER BOTTLE,4,"High quality fabric, beautiful color, would definitely buy again!",1,5,General
21484,CHICK GREY HOT WATER BOTTLE,5,Love this product! The quality is fantastic and fits perfectly.,1,3,General
21484,CHICK GREY HOT WATER BOTTLE,5,"High quality fabric, beautiful color, would definitely buy again!",1,7,General
21484,CHICK GREY HOT WATER BOTTLE,5,"High quality fabric, beautiful color, would definitely buy again!",1,8,General
21484,CHICK GREY HOT WATER BOTTLE,4,"Excellent item, super fast delivery and true to size.",1,4,General
21484,CHICK GREY HOT WATER BOTTLE,5,Love this product! The quality is fantastic and fits perfectly.,1,2,General
21484,CHICK GREY HOT WATER BOTTLE,5,"Great purchase, looks amazing and very comfortable to wear.",1,5,General
21484,CHICK GREY HOT WATER BOTTLE,5,"Excellent item, super fast delivery and true to size.",1,2,General
22557,PLASTERS IN TIN VINTAGE PAISLEY ,3,Overpriced for what it is. The material feels cheap for this price point.,0,4,General
22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,Overpriced item. You can find better quality for half the price.,0,1,General
22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,Felt ripped off. Cost too much for something that looks cheap.,0,9,General
22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,Overpriced item. You can find better quality for half the price.,0,3,General
22553,PLASTERS IN TIN SKULLS,4,"High quality fabric, beautiful color, would definitely buy again!",1,0,General
22553,PLASTERS IN TIN SKULLS,5,"High quality fabric, beautiful color, would definitely buy again!",1,7,General
22553,PLASTERS IN TIN SKULLS,5,"Great purchase, looks amazing and very comfortable to wear.",1,5,General
22150,3 STRIPEY MICE FELTCRAFT,1,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,9,General
22150,3 STRIPEY MICE FELTCRAFT,3,The fit is very awkward and much shorter than shown in photos.,0,4,General
22150,3 STRIPEY MICE FELTCRAFT,2,Runs very large and baggy. Had to return it for a smaller size.,0,7,General
22150,3 STRIPEY MICE FELTCRAFT,3,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,7,General
22150,3 STRIPEY MICE FELTCRAFT,3,Runs very large and baggy. Had to return it for a smaller size.,0,5,General
22150,3 STRIPEY MICE FELTCRAFT,3,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,8,General
22150,3 STRIPEY MICE FELTCRAFT,3,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,9,General
22619,SET OF 6 SOLDIER SKITTLES,3,"Quality is poor, threads coming loose everywhere.",0,1,General
